QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20181,03721573,1,0,1,160,D,1,D,11,D,604,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03721573,2,0,1,180,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03721883,1,0,1,160,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722283,1,0,2,140,D,1,D,11,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722283,2,0,2,100,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722473,1,0,1,100,D,1,D,12,D,1,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722473,2,0,1,100,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722473,3,0,1,160,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722503,1,0,1,195,D,1,D,11,D,1857,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722563,1,0,1,220,D,1,D,11,D,,H,,A,,H,100,D,120,D,160,D,,A,,A,,A,,A,,A,,A
20181,03722563,1,1,1,100,D,1,D,11,D,404,E,,A,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722563,1,2,1,120,D,1,D,11,D,108,E,,A,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722563,1,3,1,160,D,1,D,11,D,288,E,,A,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722603,1,0,1,140,D,1,D,11,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722833,1,0,1,220,D,1,D,12,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20181,03722833,1,1,1,100,D,1,D,12,D,410,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722833,1,2,1,120,D,1,D,12,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722833,1,3,1,195,D,1,D,12,D,352,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03723323,1,0,1,195,D,1,D,12,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03733993,1,0,1,195,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03734343,1,0,1,140,D,1,D,01,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03734343,2,0,2,100,D,1,D,12,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03734483,1,0,1,140,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03734483,2,0,1,195,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03735633,1,0,1,120,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736193,1,0,2,195,D,1,D,12,D,1800,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736373,1,0,1,140,D,1,D,12,D,411,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736673,1,0,1,160,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736683,1,0,1,220,D,1,D,02,D,,H,,A,,A,195,D,160,D,,A,,A,,A,,A,,A,,A,,A
20181,03736683,1,1,1,195,D,1,D,02,D,1097,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736683,1,2,1,160,D,1,D,02,D,903,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736693,1,0,1,120,D,1,D,01,D,190,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03737623,1,0,1,140,D,1,D,12,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03737833,1,0,1,140,D,1,D,01,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03738583,1,0,1,120,D,1,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03738883,1,0,1,195,D,1,D,01,D,2650,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03739293,1,0,1,140,D,1,D,02,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03739393,1,0,2,120,D,1,D,12,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03739653,1,0,1,120,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03739703,1,0,1,120,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740263,1,0,1,100,D,1,D,01,D,378,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740263,2,0,1,140,D,1,D,02,D,443,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740323,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740513,1,0,2,160,D,1,D,12,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740643,1,0,1,195,D,1,D,12,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740903,1,0,1,195,D,1,D,12,D,545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740913,1,0,1,140,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740993,1,0,1,195,D,1,D,02,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741083,1,0,1,195,D,1,D,02,D,491,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741173,1,0,2,195,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741273,1,0,1,140,D,1,D,12,D,864,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741273,2,0,1,160,D,1,D,01,D,600,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741563,1,0,1,195,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741753,1,0,1,100,D,3,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741753,2,0,1,140,D,3,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741853,1,0,1,140,D,1,D,02,D,934,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03742843,1,0,2,195,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03742943,1,0,1,100,D,1,D,02,D,5000,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03743333,1,0,1,120,D,1,D,02,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03743983,1,0,1,195,D,1,D,12,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744053,1,0,1,120,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744063,1,0,1,195,D,1,D,01,D,725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744073,1,0,1,100,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744213,1,0,1,140,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744703,1,0,1,195,D,1,D,02,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03755292,1,0,1,100,D,1,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03755292,2,0,1,140,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03755292,3,0,1,195,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03755922,1,0,1,120,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03756492,1,0,1,120,D,1,D,10,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03756552,1,0,1,195,D,1,D,12,D,569,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03756552,2,0,1,140,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03756642,1,0,1,140,D,1,D,11,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757002,1,0,1,140,D,1,D,12,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757052,1,0,1,160,D,1,D,12,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757342,1,0,1,140,D,1,D,12,D,2723,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757342,2,0,1,220,D,1,D,12,D,,H,,A,,A,180,D,195,D,,A,,A,,A,,A,,A,,A,,A
20181,03757342,2,1,1,180,D,1,D,12,D,243,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757342,2,2,1,195,D,1,D,12,D,1457,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757342,3,0,1,180,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757622,1,0,1,195,D,1,D,11,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03758642,1,0,1,160,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03759382,1,0,1,195,D,1,D,11,D,900,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03759382,2,0,1,140,D,1,D,11,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03759382,3,0,1,120,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03759572,1,0,1,140,D,3,D,12,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03760122,1,0,1,220,D,1,D,12,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20181,03760122,1,1,1,120,D,1,D,12,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03760122,1,2,1,140,D,1,D,12,D,170,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03760122,1,3,1,195,D,1,D,12,D,386,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03760342,1,0,2,100,D,1,D,10,D,600,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03760492,1,0,1,180,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761012,1,0,1,120,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761012,2,0,1,140,D,1,D,11,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761012,3,0,1,195,D,1,D,11,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761082,1,0,1,120,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761182,1,0,1,195,D,1,D,11,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761893,1,0,1,220,D,1,D,10,D,,H,,A,,A,100,D,140,D,,A,,A,,A,,A,,A,,A,,A
20181,03761893,1,1,1,100,D,1,D,10,D,1311,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761893,1,2,1,140,D,1,D,10,D,1354,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03762822,1,0,1,195,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03763102,1,0,1,140,D,1,D,10,D,2200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03763392,1,0,1,120,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03763532,1,0,1,100,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03764122,1,0,1,195,D,1,D,10,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03764192,1,0,1,120,D,1,D,11,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03764752,1,0,1,140,D,1,D,10,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03765022,1,0,1,120,D,1,D,12,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03765252,2,0,1,100,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03765562,1,0,1,120,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776132,1,0,1,100,D,1,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776132,2,0,1,160,D,1,D,01,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776342,1,0,1,100,D,1,D,12,D,382,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776552,1,0,1,120,D,1,D,01,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776872,1,0,1,140,D,1,D,12,D,3321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03777642,1,0,1,160,D,1,D,01,D,627,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03777802,1,0,1,140,D,1,D,12,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03777812,1,0,2,195,D,1,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03778922,1,0,1,100,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03779212,1,0,1,140,D,1,D,01,D,730,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03779462,1,0,1,195,D,1,D,01,D,730,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03780142,1,0,1,140,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03780202,1,0,1,180,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03780432,1,0,2,140,D,1,D,11,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03780672,1,0,1,195,D,1,D,11,D,369,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03780912,1,0,1,160,D,1,D,12,D,878,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781132,1,0,1,140,D,1,D,01,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781132,2,0,1,195,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781732,1,0,1,140,D,1,D,11,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782652,1,0,1,195,D,1,D,01,D,1209,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783212,1,0,1,100,D,1,D,12,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783212,2,0,1,195,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783552,1,0,1,160,D,1,D,12,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783552,2,0,1,120,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784722,1,0,1,120,D,1,D,01,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784792,1,0,1,160,D,1,D,12,D,927,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785092,1,0,1,195,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785302,1,0,1,195,D,1,D,11,D,632,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785462,1,0,1,100,D,1,D,01,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785592,1,0,1,195,D,1,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786382,1,0,1,195,D,1,D,01,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786422,1,0,2,120,D,1,D,11,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786882,1,0,1,140,D,1,D,01,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798662,1,0,1,140,D,1,D,01,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799232,1,0,2,195,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799392,1,0,1,180,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799812,1,0,1,195,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799812,2,0,1,195,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800002,1,0,1,195,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800362,1,0,1,100,D,1,D,02,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800362,2,0,1,140,D,1,D,02,D,839,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801092,1,0,1,160,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801132,1,0,1,120,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801392,1,0,1,120,D,1,D,01,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801832,1,0,1,160,D,1,D,01,D,879,D,,A,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802012,1,0,1,220,D,1,D,02,D,,H,,A,,A,220,D,160,D,,A,,A,,A,,A,,A,,A,,A
20181,03802012,1,1,1,140,D,1,D,02,D,500,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802012,1,2,1,160,D,1,D,02,D,200,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802012,1,3,1,195,D,1,D,02,D,300,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802322,1,0,1,100,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802722,1,0,2,195,D,1,D,12,D,525,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803212,1,0,1,140,D,1,D,02,D,350,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803492,1,0,1,100,D,1,D,02,D,2149,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803522,1,0,1,120,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803622,1,0,1,140,D,1,D,12,D,12000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803622,2,0,1,140,D,1,D,12,D,7000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803622,3,0,1,160,D,1,D,12,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803882,1,0,1,120,D,1,D,02,D,318,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803982,1,0,1,100,D,1,D,12,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804282,1,0,1,195,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804352,1,0,1,195,D,1,D,12,D,825,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804402,1,0,1,140,D,1,D,02,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804482,1,0,1,100,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804512,1,0,1,195,D,1,D,02,D,636,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804562,1,0,1,195,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804572,1,0,1,120,D,1,D,01,D,400,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804592,1,0,1,195,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804592,2,0,1,195,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804602,1,0,1,140,D,1,D,01,D,633,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804972,1,0,2,140,D,3,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805152,1,0,1,195,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805492,1,0,1,160,D,1,D,02,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805772,1,0,1,195,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805822,1,0,1,180,D,1,D,02,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03806712,1,0,1,100,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03806712,2,0,1,160,D,1,D,12,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03807002,1,0,1,160,D,2,D,,A,,A,750,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03807612,1,0,1,100,D,1,D,02,D,707,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03807772,1,0,1,140,D,3,D,01,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03807882,1,0,1,195,D,1,D,02,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03808022,1,0,2,100,D,1,D,12,D,751,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03808092,1,0,1,120,D,1,D,02,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03808142,1,0,1,160,D,1,D,02,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03818641,1,0,1,195,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03818711,1,0,1,100,D,1,D,11,D,543,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03818711,2,0,1,195,D,1,D,10,D,443,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03818861,1,0,1,195,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819511,1,0,1,120,D,1,D,10,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819524,1,0,1,100,D,1,D,11,D,983,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819524,2,0,1,120,D,1,D,11,D,372,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819541,1,0,1,160,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819571,1,0,1,120,D,1,D,12,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819651,1,0,1,120,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819951,1,0,1,140,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820031,1,0,1,195,D,1,D,12,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820484,1,0,1,195,D,1,D,10,D,3270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820484,2,0,1,100,D,1,D,10,D,763,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820591,1,0,1,120,D,3,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820701,1,0,1,220,D,1,D,11,D,,H,,A,,H,100,D,210,D,140,D,160,D,195,D,120,D,,A,,A,,A
20181,03820701,1,1,1,100,D,1,D,11,D,2503,E,,A,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820701,1,2,1,140,D,1,D,11,D,2145,E,,A,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820701,1,3,1,160,D,1,D,11,D,972,E,,A,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820701,1,4,1,195,D,1,D,11,D,2145,E,,A,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820701,1,5,1,120,D,1,D,11,D,235,E,,A,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820831,1,0,1,140,D,1,D,10,D,1464,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820871,1,0,1,100,D,1,D,10,D,642,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820891,1,0,1,140,D,1,D,11,D,545,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821001,1,0,1,120,D,1,D,11,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821061,1,0,1,195,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
