"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20161","03186813",16,0,"5","01","D","105","D","2014","D",.,"A",42,"D","05","D",306,"D","3","D",.,"A",.,"A",1700,"D",.,"A",,"A",306,"D",306,"D",306,"D",.,"A",.,"A",.,"A",1700,"D",.,"A","SUBAC","D",,"A","2013","D"
"20161","03187643",17,0,"5","01","D","105","D","2015","D",.,"A",4,"D","12","F",351,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",351,"D",351,"D",351,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2014","D"
"20161","03188173",27,0,"1","01","D","105","D","2013","D",.,"A",60,"D","12","F",285,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",285,"D",285,"D",285,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAS","D",,"A","2015","D"
"20161","03189003",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","02","D",1400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1400,"D",1400,"D",1400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAD","D",,"A","2014","D"
"20161","03189553",27,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",450,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","LEXAG","D",,"A","2015","D"
"20161","03190283",16,0,"5","01","D","105","D","2014","D",.,"A",24,"D","06","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",396,"F",396,"F",396,"F",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAR","D",,"A","2014","D"
"20161","03190843",17,0,"5","01","D","105","D","2013","D",.,"A",12,"D","06","D",234,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",234,"D",234,"D",234,"D",1,"D",1,"D",1,"D",5000,"D",.,"A","FORBO","D",,"A","2014","D"
"20161","03190943",13,0,"5","01","D","105","D","2015","D",.,"A",60,"D","08","D",457,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",457,"D",457,"D",457,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2015","D"
"20161","03192023",9,0,"5","01","D","105","D","2007","D",.,"A",60,"D","11","D",182,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",182,"D",182,"D",182,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISXX","D",,"A","2011","D"
"20161","03192283",16,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",405,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",405,"D",405,"D",405,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAH","D",,"A","2015","D"
"20161","03192403",16,0,"5","01","D","105","D","2013","D",.,"A",36,"D","02","D",236,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",236,"D",236,"D",236,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","TOYAX","D",,"A","2013","D"
"20161","03192933",3,0,"5","01","D","105","D","2014","D",.,"A",60,"D","04","D",405,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",405,"D",405,"D",405,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","CHRAS","D",,"A","2015","D"
"20161","03193573",24,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",247,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",247,"D",247,"D",247,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","NISAD","D",,"A","2015","D"
"20161","03194203",9,0,"5","01","D","105","D","2001","D",.,"A",31,"D","10","D",300,"D","3","D",.,"A",600,"D",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAI","D",,"A","2013","D"
"20161","03207663",14,0,"1","01","D","105","D","2013","D",.,"A",60,"D","01","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A","2016","D"
"20161","03207713",14,0,"5","01","D","105","D","2012","D",.,"A",60,"D","02","D",299,"D","3","D",.,"A",1000,"D",1200,"D",.,"A",,"A",299,"D",299,"D",299,"D",.,"A",.,"A",.,"A",1200,"D",.,"A","CHRAS","D",,"A","2014","D"
"20161","03207913",6,0,"5","01","D","105","D","2015","D",.,"A",36,"D","08","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAO","D",,"A","2015","D"
"20161","03208353",10,0,"1","01","D","105","D","2014","D",.,"A",39,"D","02","D",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",448,"F",448,"F",448,"F",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2014","D"
"20161","03208623",10,0,"5","01","D","105","D","2015","D",.,"A",36,"D","08","D",159,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",159,"D",159,"D",159,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A","2014","D"
"20161","03208743",26,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",600,"D","3","D",360,"D",.,"A",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAL","D",,"A","2014","D"
"20161","03209063",4,0,"1","01","D","105","D",,"C",.,"A",.,"C","04","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",425,"F",425,"F",425,"F",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAA","D",,"A","2016","F"
"20161","03209073",13,0,"1","01","D","105","D","2004","D",.,"A",26,"D","02","D",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAG","D",,"A","2016","D"
"20161","03209533",10,0,"5","01","D","105","D","2013","D",.,"A",48,"D","09","D",130,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20161","03210043",5,0,"1","01","D","105","D","2016","D",.,"A",60,"D","02","D",550,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAB","D",,"A","2016","D"
"20161","03210093",30,0,"5","01","D","105","D","2016","D",.,"A",36,"D","10","D",405,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",405,"D",405,"D",405,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","AUDAG","D",,"A","2015","D"
"20161","03210633",20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",260,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAK","D",,"A","2013","D"
"20161","03210633",21,0,"5","02","D","105","D","2014","D",.,"A",36,"D","04","D",380,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A","2014","D"
"20161","03210823",5,0,"5","01","D","105","D","2012","D",.,"A",60,"D","07","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2012","D"
"20161","03211093",11,0,"1","01","D","105","D","2015","D",.,"A",36,"D","12","D",300,"D","3","D",.,"A",500,"F",900,"D",.,"A",,"A",.,"A",300,"D",300,"D",.,"A",.,"A",.,"A",900,"D",.,"A","TOYAX","D",,"A","2015","D"
"20161","03211143",43,0,"5","01","D","105","D","2015","D",.,"A",24,"D","07","D",385,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",385,"D",385,"D",385,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAP","D",,"A","2015","D"
"20161","03211143",44,0,"5","02","D","105","D","2015","D",0.75,"D",24,"D","07","D",399,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAI","D",,"A","2015","D"
"20161","03211203",13,0,"5","01","D","105","D","2015","D",.,"A",36,"D","01","D",520,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",520,"D",520,"D",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAM","D",,"A","2015","D"
"20161","03211203",14,0,"5","02","D","105","D","2015","D",.,"A",36,"D","05","D",380,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAI","D",,"A","2015","D"
"20161","03211253",19,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",340,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2013","D"
"20161","03211393",25,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",279,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2015","D"
"20161","03211393",26,0,"1","02","D","105","D","2016","D",0.8,"D",36,"D","11","F",0,"D","3","D",.,"C",.,"A",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A","2015","D"
"20161","03212123",18,0,"5","01","D","105","D","2013","D",.,"A",60,"D","10","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2013","D"
"20161","03212333",13,0,"5","01","D","105","D","2008","D",.,"A",24,"D","08","D",165,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",165,"D",165,"D",165,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","CHEAS","D",,"A","2015","D"
"20161","03212473",10,0,"5","01","D","105","D",,"C",.,"A",.,"C","09","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A","11","D",300,"F",300,"F",300,"F",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAN","D",,"A","2015","F"
"20161","03212473",11,0,"5","02","D","105","D","2015","D",.,"A",.,"C","04","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2015","D"
"20161","03212793",11,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",0,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","LEXXX","D",,"A","2014","D"
"20161","03212793",12,0,"5","02","D","105","D","2015","D",.,"A",36,"D","03","D",400,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBXX","D",,"A","2015","D"
"20161","03213693",19,0,"5","02","D","105","D","2016","D",.,"A",48,"D","10","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2015","D"
"20161","03214003",14,0,"5","01","D","105","D","2014","D",.,"A",36,"D","06","D",305,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",305,"D",305,"D",305,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2015","D"
"20161","03214043",12,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A","2013","D"
"20161","03214393",27,0,"5","01","D","105","D","2015","D",.,"A",36,"D","03","D",317,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",317,"D",317,"D",317,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAO","D",,"A","2015","D"
"20161","03214503",10,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",299,"D","3","D",.,"A",500,"D",1000,"D",.,"A",,"A",299,"D",299,"D",299,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONXX","D",,"A","2013","D"
"20161","03214643",35,0,"1","01","D","105","D","2015","D",.,"A",36,"D","02","D",175,"D","3","D",.,"A",6000,"D",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2016","D"
"20161","03214663",7,0,"5","01","D","105","D","2010","D",.,"A",60,"D","03","D",233,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",233,"D",233,"D",233,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","HONAA","D",,"A","2012","D"
"20161","03214943",11,0,"1","01","D","105","D","2016","D",.,"A",36,"D","11","D",172,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",172,"D",172,"D",172,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2015","D"
"20161","03215153",11,0,"1","01","D","105","D","2016","D",.,"A",.,"C","11","D",169,"D","3","D",.,"A",2400,"D",420,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",420,"D",.,"A","HYUAB","D",,"A","2016","D"
"20161","03215373",16,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",215,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",215,"D",215,"D",215,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2015","D"
"20161","03215373",17,0,"1","02","D","105","D","2013","D",.,"A",48,"D","08","F",500,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEBS","D",,"A","2012","D"
"20161","03215733",28,0,"5","01","D","105","D","2003","D",.,"A",36,"D","09","D",300,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","NISAQ","D",,"A","2013","D"
"20161","03215733",29,0,"1","02","D","105","D","2007","D",.,"A",60,"D","02","F",282,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",282,"D",282,"D",282,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SCIXX","D",,"A","2014","D"
"20161","03216393",41,0,"5","01","D","105","D","2014","D",.,"A",36,"D","05","D",310,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2014","D"
"20161","03216603",14,0,"1","01","D","105","D","2015","D",.,"A",60,"D","01","D",641,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",641,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAQ","D",,"A","2016","D"
"20161","03216613",19,0,"5","01","D","105","D","2015","D",.,"A",36,"D","02","D",236,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",236,"D",236,"D",236,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A","2015","D"
"20161","03227133",13,0,"5","01","D","105","D","2015","D",.,"A",39,"D","12","D",201,"D","3","D",.,"A",500,"D",3000,"D",.,"A",,"A",201,"D",201,"D",201,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","CHECC","D",,"A","2015","D"
"20161","03228283",21,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",345,"D","3","D",.,"A",1500,"D",.,"C",.,"A",,"A",.,"A",345,"D",345,"D",.,"A",.,"A",.,"A",500,"F",.,"A","TOYAN","D",,"A","2016","D"
"20161","03228903",19,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",330,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","HONAC","D",,"A","2013","D"
"20161","03228903",20,0,"5","02","D","105","D","2015","D",.,"A",36,"D","11","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2014","D"
"20161","03229353",14,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",775,"D","3","D",.,"A",.,"A",12000,"D",.,"A",,"A",775,"D",775,"D",775,"D",.,"A",.,"A",.,"A",12000,"D",.,"A","BMWAD","D",,"A","2014","D"
"20161","03229503",14,0,"1","01","D","105","D","2016","D",.,"A",24,"D","10","D",108,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",108,"D",108,"D",108,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHECC","D",,"A","2015","D"
"20161","03229503",15,0,"1","02","D","105","D","2016","D",.,"A",24,"D","10","D",256,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",256,"D",256,"D",256,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2015","D"
"20161","03229743",21,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",210,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",210,"D",210,"D",210,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAN","D",,"A","2014","D"
"20161","03229873",17,0,"5","02","D","105","D","2016","D",.,"A",39,"D","12","D",578,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",578,"D",578,"D",578,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAP","D",,"A","2015","D"
"20161","03230133",13,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",288,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",288,"D",288,"D",288,"D",.,"A",.,"A",.,"A",500,"D",.,"A","FORBC","D",,"A","2013","D"
"20161","03230173",20,0,"5","01","D","105","D","2015","D",.,"A",36,"D","07","D",850,"D","3","D",850,"D",.,"A",4000,"D",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","MRBAI","D",,"A","2015","D"
"20161","03230363",11,0,"5","01","D","105","D","2006","D",.,"A",60,"D","07","D",262,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",262,"D",262,"D",262,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","SATAG","D",,"A","2011","D"
"20161","03230673",21,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",277,"D","3","D",.,"A",7500,"D",550,"D",.,"A",,"A",277,"D",277,"D",277,"D",.,"A",.,"A",.,"A",550,"D",.,"A","FORBJ","D",,"A","2014","D"
"20161","03230754",15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","06","D",640,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",640,"D",640,"D",640,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","BMWAM","D",,"A","2014","D"
"20161","03231063",17,0,"5","01","D","105","D","2015","D",.,"A",36,"D","12","D",451,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",451,"D",451,"D",451,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","VOKAW","D",,"A","2014","D"
"20161","03231453",14,0,"5","01","D","105","D","2015","D",.,"A",36,"D","03","D",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",330,"F",330,"F",330,"F",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBP","D",,"A","2015","D"
"20161","03231573",15,0,"5","01","D","105","D","2015","D",.,"A",36,"D","01","D",477,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",477,"D",477,"D",477,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAW","D",,"A","2010","D"
"20161","03231843",9,0,"5","01","D","105","D","2015","D",.,"A",36,"D","03","D",442,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",442,"D",442,"D",442,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D",,"A","2015","D"
"20161","03231843",10,0,"5","02","D","105","D","2014","D",.,"A",36,"D","06","D",220,"D","3","D",.,"A",8000,"D",4000,"D",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","HONAA","D",,"A","2014","D"
"20161","03232053",13,0,"5","01","D","105","D","2015","D",.,"A",24,"D","06","D",460,"D","3","D",.,"A",16300,"D",.,"A",.,"A",,"A",460,"D",460,"D",460,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2015","D"
"20161","03232173",16,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",673,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",673,"D",673,"D",673,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAZ","D",,"A","2014","D"
"20161","03232173",17,0,"5","02","D","105","D","2014","D",.,"A",36,"D","02","D",641,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",641,"D",641,"D",641,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAZ","D",,"A","2014","D"
"20161","03232313",23,0,"5","01","D","105","D","2014","D",.,"A",60,"D","09","D",389,"D","3","D",.,"A",.,"A",.,"C",6000,"D",,"A",389,"D",389,"D",389,"D",.,"A",.,"A",.,"A",.,"B",.,"A","INFAV","D",,"A","2014","D"
"20161","03233093",22,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",279,"D","3","D",140,"D",.,"A",.,"A",.,"A",,"A",139,"D",139,"D",139,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAN","D",,"A","2013","D"
"20161","03233263",18,0,"1","01","D","105","D","2016","D",.,"A",36,"D","12","D",349,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",349,"D",349,"D",349,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORBC","D",,"A","2015","D"
"20161","03233713",21,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",211,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",211,"D",211,"D",211,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBA","D",,"A","2014","D"
"20161","03234163",44,0,"5","01","D","105","D","2013","D",.,"A",36,"D","11","D",220,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",500,"D",.,"A","FORBA","D",,"A","2013","D"
"20161","03235453",8,0,"5","01","D","105","D",,"C",.,"A",36,"D","03","F",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",240,"F",240,"F",240,"F",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2014","F"
"20161","03235494",11,0,"5","01","D","105","D","2015","D",.,"A",36,"D","08","D",343,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",343,"D",343,"D",343,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","HONAG","D",,"A","2015","D"
"20161","03235573",30,0,"5","01","D","105","D","2014","D",.,"A",36,"D","04","D",250,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",5,"D",5,"D",5,"D",.,"A",.,"A","HONAR","D",,"A","2014","D"
"20161","03235573",31,0,"1","02","D","105","D","2014","D",.,"A",36,"D","04","D",249,"D","3","D",.,"A",3000,"D",1000,"D",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAR","D",,"A","2014","D"
"20161","03236003",24,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",485,"D","3","D",485,"D",.,"A",.,"A",.,"A","02","D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBM","D",,"A","2013","D"
"20161","03236003",25,0,"1","02","D","105","D","2015","D",.,"A",36,"D","02","D",400,"D","3","D",400,"D",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBM","D",,"A","2016","D"
"20161","03236253",13,0,"1","01","D","105","D","2015","D",0.15,"D",36,"D","12","D",529,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",529,"D",529,"D",529,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAJ","D",,"A","2015","D"
"20161","03236473",24,0,"5","01","D","105","D","2013","D",.,"A",36,"D","12","D",295,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",295,"D",295,"D",295,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2013","D"
"20161","03236583",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","09","D",231,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",231,"D",231,"D",231,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A","2014","D"
"20161","03237083",9,0,"5","01","D","105","D","2014","D",.,"A",36,"D","03","D",351,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",351,"D",351,"D",351,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAD","D",,"A","2014","D"
"20161","03237473",5,0,"5","01","D","105","D","2014","D",.,"A",.,"C","07","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2013","D"
"20161","03237673",20,0,"5","01","D","105","D","2015","D",.,"A",36,"D","04","D",350,"D","3","D",.,"A",150,"D",550,"D",.,"A",,"A",350,"D",350,"D",350,"D",4,"D",4,"D",4,"D",550,"D",.,"A","TOYAN","D",,"A","2015","D"
"20161","03238153",8,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",225,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",50,"D",50,"D",50,"D",.,"A",.,"A","KIAAG","D",,"A","2013","D"
"20161","03238293",7,0,"5","01","D","105","D","2013","D",.,"A",60,"D","09","D",299,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",299,"D",299,"D",299,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHRAS","D",,"A","2015","D"
"20161","03238333",13,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",329,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",329,"D",329,"D",329,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAR","D",,"A","2015","D"
"20161","03248882",12,0,"5","01","D","105","D","2014","D",.,"A",24,"D","05","D",525,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",525,"D",525,"D",525,"D",25,"D",25,"D",25,"D",.,"A",.,"A","ACUAI","D",,"A","2014","D"
